,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorchSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
882,808.0,785.0,3.0,No,0.0,Unf,808.0,46.8,389.0,RFn,1993.0,1593.0,TA,9636.0,65.0,0.0,40.0,5.0,6.0,808.0,86.4,1992.0,1993.0,178000
883,954.0,795.0,5.0,No,0.0,Unf,795.0,54.8,440.0,Unf,1997.0,2230.0,TA,6204.0,60.0,0.0,188.0,5.0,4.0,795.0,34.2,1912.0,1950.0,118500
884,892.0,0.0,3.0,No,432.0,BLQ,460.0,45.2,288.0,RFn,1967.0,892.0,TA,7150.0,65.0,60.0,0.0,5.0,5.0,892.0,0.0,1967.0,1967.0,100000
885,1709.0,0.0,2.0,Av,1238.0,GLQ,460.0,0.0,506.0,Fin,1999.0,1709.0,Gd,5119.0,50.0,60.0,65.0,5.0,9.0,1698.0,86.0,1999.0,2000.0,328900
886,1712.0,0.0,4.0,No,528.0,LwQ,1098.0,0.0,588.0,Fin,2005.0,1712.0,TA,8393.0,70.0,122.0,54.0,5.0,5.0,1626.0,121.2,1959.0,2005.0,145000
887,872.0,521.0,3.0,No,0.0,Unf,816.0,43.2,300.0,Unf,1955.0,1393.0,TA,16466.0,59.0,0.0,0.0,7.0,5.0,816.0,83.8,1955.0,1955.0,135500
888,2217.0,0.0,4.0,Gd,351.0,ALQ,1043.0,43.2,621.0,Unf,1970.0,2217.0,Gd,15865.0,95.0,0.0,207.0,6.0,8.0,2217.0,80.6,1970.0,1970.0,268000
889,1505.0,0.0,2.0,No,1024.0,Rec,481.0,0.0,505.0,RFn,1953.0,1505.0,TA,12160.0,128.0,90.0,0.0,4.0,6.0,1505.0,118.6,1953.0,1953.0,149500
890,672.0,252.0,2.4,Mn,0.0,BLQ,672.0,18.2,576.0,Unf,2003.0,924.0,TA,8064.0,60.0,0.0,0.0,7.0,5.0,672.0,62.0,1949.0,2006.0,122900
891,918.0,765.0,3.0,No,226.0,LwQ,192.0,0.0,440.0,RFn,1978.0,1683.0,TA,11184.0,70.0,92.0,0.0,5.0,6.0,918.0,0.0,1978.0,1978.0,172500
892,1068.0,0.0,3.0,No,663.0,GLQ,396.0,0.0,264.0,RFn,1963.0,1068.0,TA,8414.0,70.0,0.0,0.0,8.0,6.0,1059.0,154.4,1963.0,2003.0,154500
893,1383.0,0.0,3.0,Mn,1064.0,BLQ,319.0,0.0,354.0,RFn,1954.0,1383.0,TA,13284.0,70.4,0.0,116.0,5.0,5.0,1383.0,151.2,1954.0,1954.0,165000
894,1535.0,0.0,4.0,None,0.0,None,0.0,45.2,400.0,Unf,1979.0,1535.0,TA,7018.0,64.0,0.0,0.0,5.0,5.0,0.0,89.6,1979.0,1979.0,118858
895,983.0,813.0,4.0,No,400.0,BLQ,380.0,27.2,483.0,RFn,1963.0,1796.0,TA,7056.0,71.0,415.0,50.0,5.0,6.0,780.0,147.4,1963.0,1963.0,140000
896,951.0,0.0,2.0,No,285.0,ALQ,666.0,49.8,327.0,Unf,1936.0,951.0,TA,8765.0,50.0,0.0,28.0,6.0,4.0,951.0,199.0,1936.0,1950.0,106500
897,1120.0,1120.0,6.0,None,0.0,None,0.0,27.2,528.0,Unf,1979.0,2240.0,TA,7018.0,64.0,0.0,0.0,5.0,5.0,0.0,147.2,1979.0,1979.0,142953
898,2364.0,0.0,2.4,Gd,2188.0,GLQ,142.0,0.0,820.0,Fin,2009.0,2364.0,Ex,12919.0,100.0,760.0,67.0,5.0,9.0,2330.0,210.0,2009.0,2010.0,611657
899,1236.0,0.0,3.0,No,465.0,BLQ,447.0,45.2,288.0,Unf,1961.0,1236.0,TA,6993.0,65.0,0.0,0.0,7.0,5.0,912.0,118.6,1961.0,1994.0,135000
900,858.0,0.0,2.0,No,322.0,ALQ,536.0,45.2,684.0,Unf,1979.0,858.0,TA,7340.0,69.8,0.0,0.0,6.0,4.0,858.0,101.6,1971.0,1971.0,110000
901,1306.0,0.0,2.0,Mn,860.0,BLQ,132.0,0.0,756.0,Unf,1968.0,1306.0,TA,8712.0,64.0,0.0,0.0,7.0,5.0,992.0,157.4,1957.0,2000.0,153000
902,807.0,702.0,3.0,No,0.0,Unf,783.0,0.0,393.0,Fin,2003.0,1509.0,Gd,7875.0,63.0,0.0,75.0,5.0,7.0,783.0,0.0,2003.0,2003.0,180000
903,1670.0,0.0,3.0,No,0.0,Unf,1670.0,0.0,690.0,RFn,2006.0,1670.0,Gd,14859.0,50.0,27.0,60.0,5.0,7.0,1670.0,133.4,2006.0,2006.0,240000
904,902.0,0.0,3.0,No,599.0,GLQ,277.0,0.0,288.0,Unf,1967.0,902.0,TA,6173.0,52.8,75.0,0.0,6.0,5.0,876.0,59.4,1967.0,1967.0,125500
905,1063.0,0.0,3.0,No,354.0,Rec,412.0,54.0,280.0,RFn,1954.0,1063.0,TA,9920.0,80.0,110.0,0.0,5.0,5.0,1056.0,226.6,1954.0,1954.0,128000
906,1636.0,0.0,3.0,No,63.0,GLQ,1560.0,0.0,865.0,RFn,2006.0,1636.0,Gd,13501.0,116.0,208.0,60.0,5.0,8.0,1623.0,122.6,2006.0,2006.0,255000
907,1020.0,1037.0,3.0,No,223.0,Rec,794.0,0.0,180.0,Fin,1936.0,2057.0,Gd,11500.0,86.0,0.0,0.0,7.0,7.0,1017.0,0.0,1936.0,1987.0,250000
908,902.0,0.0,2.0,Av,301.0,BLQ,239.0,49.8,484.0,Unf,1983.0,902.0,TA,8885.0,73.2,0.0,0.0,5.0,5.0,864.0,160.2,1983.0,1983.0,131000
909,742.0,742.0,3.0,No,0.0,Unf,742.0,90.6,390.0,Fin,2005.0,1484.0,Gd,12589.0,149.0,0.0,24.0,5.0,6.0,742.0,71.0,2005.0,2005.0,174000
910,1105.0,1169.0,5.0,No,443.0,Rec,662.0,0.0,480.0,Unf,1960.0,2274.0,TA,11600.0,80.0,361.0,0.0,5.0,5.0,1105.0,70.4,1960.0,1960.0,154300
911,1268.0,0.0,3.0,Av,196.0,ALQ,1072.0,49.8,252.0,Unf,1978.0,1268.0,Gd,9286.0,72.8,0.0,0.0,7.0,5.0,1268.0,167.0,1977.0,1989.0,143500
912,1015.0,0.0,3.0,No,489.0,Rec,279.0,22.4,450.0,Unf,1925.0,1015.0,TA,6120.0,51.0,0.0,0.0,7.0,5.0,768.0,50.4,1925.0,1950.0,88000
913,1001.0,1001.0,3.4,No,284.0,BLQ,717.0,27.2,871.0,Unf,1949.0,2002.0,TA,6270.0,82.0,0.0,0.0,6.0,5.0,1001.0,55.2,1949.0,1950.0,145000
914,612.0,612.0,2.0,Av,294.0,GLQ,318.0,0.0,528.0,RFn,2009.0,1224.0,Gd,3000.0,30.0,76.0,234.0,5.0,6.0,612.0,69.4,2009.0,2009.0,173733
915,546.0,546.0,3.0,No,0.0,Unf,546.0,0.0,286.0,Unf,1970.0,1092.0,TA,2001.0,21.0,80.0,0.0,5.0,4.0,546.0,98.6,1970.0,1970.0,75000
916,480.0,0.0,2.0,Av,50.0,BLQ,430.0,49.8,308.0,Fin,1958.0,480.0,TA,9000.0,50.0,0.0,0.0,3.0,2.0,480.0,126.0,1949.0,1950.0,35311
917,1229.0,0.0,3.0,No,1059.0,ALQ,75.0,43.2,284.0,RFn,1956.0,1229.0,TA,17140.0,84.8,0.0,0.0,6.0,4.0,1134.0,58.4,1956.0,1956.0,135000
918,912.0,1215.0,4.0,Mn,48.0,BLQ,422.0,81.8,833.0,RFn,1991.0,2127.0,Gd,13125.0,103.0,0.0,192.0,5.0,7.0,1104.0,105.8,1991.0,1991.0,238000
919,1414.0,0.0,3.0,No,528.0,ALQ,245.0,0.0,601.0,Unf,1990.0,1414.0,TA,11029.0,87.0,0.0,51.0,8.0,6.0,1184.0,117.2,1958.0,2002.0,176500
920,936.0,785.0,3.0,No,814.0,GLQ,114.0,48.8,471.0,RFn,1994.0,1721.0,Gd,8462.0,70.0,105.0,87.0,5.0,6.0,928.0,300.0,1994.0,1994.0,201000
921,1272.0,928.0,4.0,No,1084.0,ALQ,188.0,48.8,0.0,None,1990.8,2200.0,TA,8777.0,67.0,0.0,70.0,7.0,5.0,1272.0,146.2,1900.0,2003.0,145900
922,1316.0,0.0,3.0,No,28.0,GLQ,1288.0,0.0,397.0,Fin,2005.0,1316.0,Gd,10237.0,65.0,0.0,0.0,5.0,6.0,1316.0,136.8,2005.0,2006.0,169990
923,1617.0,0.0,2.0,No,165.0,LwQ,598.0,0.0,533.0,Unf,1993.0,1617.0,Gd,8012.0,50.0,0.0,69.0,5.0,6.0,1604.0,51.0,1993.0,1994.0,193000
924,1686.0,0.0,3.0,No,625.0,BLQ,0.0,0.0,612.0,Unf,1980.0,1686.0,TA,10240.0,79.0,157.0,131.0,6.0,6.0,1686.0,162.8,1980.0,1980.0,207500
925,1126.0,0.0,3.0,Av,767.0,ALQ,266.0,43.2,540.0,RFn,1977.0,1126.0,Ex,15611.0,56.4,0.0,0.0,6.0,5.0,1126.0,72.0,1977.0,1977.0,175000
926,1234.0,1140.0,4.0,No,0.0,Unf,1181.0,53.6,656.0,Fin,2003.0,2374.0,Ex,11999.0,93.0,340.0,100.0,5.0,8.0,1181.0,66.4,2003.0,2004.0,285000
927,1098.0,880.0,4.0,No,552.0,BLQ,280.0,0.0,486.0,RFn,1968.0,1978.0,TA,9900.0,87.4,342.0,43.0,5.0,7.0,832.0,57.6,1968.0,1968.0,176000
928,1788.0,0.0,3.0,Av,0.0,Unf,1753.0,53.6,522.0,RFn,2001.0,1788.0,Ex,11838.0,83.4,0.0,151.0,5.0,8.0,1753.0,130.4,2001.0,2001.0,236500
929,993.0,1243.0,4.0,No,0.0,Unf,964.0,81.8,642.0,Fin,1997.0,2236.0,Gd,13006.0,92.6,285.0,0.0,5.0,7.0,964.0,0.0,1997.0,1997.0,222000
930,1466.0,0.0,3.0,Av,16.0,GLQ,1450.0,0.0,610.0,Fin,2007.0,1466.0,Gd,8925.0,73.0,0.0,18.0,5.0,8.0,1466.0,122.2,2007.0,2007.0,201000
931,925.0,0.0,2.6,No,338.0,BLQ,121.0,72.2,429.0,Unf,1965.0,925.0,TA,9100.0,70.0,0.0,0.0,6.0,5.0,925.0,184.2,1965.0,1965.0,117500
932,1905.0,0.0,3.0,No,0.0,Unf,1905.0,0.0,788.0,Fin,2006.0,1905.0,Ex,11670.0,84.0,302.0,191.0,5.0,9.0,1905.0,130.4,2006.0,2006.0,320000
933,1500.0,0.0,3.0,Av,20.0,GLQ,1480.0,0.0,570.0,RFn,2004.0,1500.0,Gd,8487.0,63.0,210.0,36.0,5.0,7.0,1500.0,113.4,2004.0,2004.0,190000
934,2069.0,0.0,4.0,Gd,425.0,GLQ,160.0,29.0,505.0,RFn,1960.0,2069.0,Gd,27650.0,313.0,0.0,0.0,7.0,7.0,585.0,148.4,1960.0,2007.0,242000
935,747.0,0.0,1.0,Mn,0.0,Unf,600.0,71.2,528.0,Unf,1953.0,747.0,TA,5825.0,52.0,108.0,0.0,5.0,4.0,600.0,32.8,1926.0,1953.0,79900
936,1200.0,0.0,2.0,No,833.0,None,343.0,0.0,555.0,RFn,2003.0,1200.0,Gd,10083.0,67.0,33.6,41.0,5.0,7.0,1176.0,156.0,2003.0,2003.0,184900
937,1113.0,858.0,3.0,Mn,341.0,GLQ,772.0,46.8,689.0,RFn,2005.0,1971.0,Gd,9675.0,75.0,0.0,48.0,5.0,7.0,1113.0,86.4,2005.0,2005.0,253000
938,1391.0,571.0,3.0,Mn,464.0,GLQ,927.0,0.0,868.0,RFn,2006.0,1962.0,Gd,8760.0,73.0,0.0,90.0,5.0,7.0,1391.0,142.2,2006.0,2006.0,239799
939,1207.0,1196.0,3.4,Mn,0.0,Unf,1032.0,29.0,349.0,Unf,1940.0,2403.0,TA,24090.0,123.6,0.0,0.0,7.0,7.0,1032.0,114.8,1940.0,1950.0,244400
940,1728.0,0.0,4.0,Gd,936.0,Rec,396.0,0.0,574.0,Unf,1976.0,1728.0,TA,12640.0,55.0,0.0,0.0,5.0,6.0,1728.0,80.2,1976.0,1976.0,150900
941,1022.0,1038.0,3.0,No,772.0,ALQ,220.0,48.8,390.0,RFn,1999.0,2060.0,Gd,8755.0,70.0,298.0,0.0,5.0,7.0,992.0,60.0,1999.0,1999.0,214000
942,1440.0,0.0,4.0,Gd,1440.0,GLQ,0.0,0.0,0.0,None,1987.8,1440.0,TA,7711.0,42.0,0.0,0.0,3.0,4.0,1440.0,139.6,1977.0,1977.0,150000
943,1632.0,0.0,4.0,Av,0.0,Unf,1632.0,29.0,576.0,Unf,1967.0,1632.0,TA,25000.0,100.0,0.0,0.0,4.0,5.0,1632.0,114.8,1967.0,1967.0,143000
944,1344.0,0.0,3.0,No,111.0,GLQ,354.0,44.8,525.0,RFn,1958.0,1344.0,Gd,14375.0,79.8,541.0,118.0,6.0,6.0,819.0,129.8,1958.0,1958.0,137500
945,1188.0,561.0,3.2,No,1088.0,LwQ,0.0,244.0,456.0,Unf,1963.0,1869.0,TA,8820.0,98.0,0.0,0.0,6.0,5.0,1088.0,60.0,1890.0,1996.0,124900
946,1144.0,0.0,3.0,Av,748.0,ALQ,102.0,0.0,796.0,RFn,1959.0,1144.0,TA,8163.0,70.0,128.0,0.0,6.0,5.0,1144.0,154.4,1959.0,1959.0,143000
947,1629.0,0.0,3.0,Av,1300.0,GLQ,316.0,0.0,808.0,Fin,2002.0,1629.0,Gd,14536.0,85.0,236.0,252.0,5.0,8.0,1616.0,148.8,2002.0,2003.0,270000
948,936.0,840.0,3.0,None,0.0,Unf,936.0,81.8,474.0,RFn,2002.0,1776.0,Gd,14006.0,65.0,144.0,96.0,5.0,7.0,936.0,149.0,2002.0,2002.0,192500
949,1381.0,0.0,3.0,No,982.0,ALQ,179.0,0.0,676.0,Fin,1972.0,1381.0,Gd,9360.0,78.0,0.0,0.0,7.0,6.0,1161.0,180.0,1972.0,2006.0,197500
950,864.0,0.0,3.0,No,398.0,ALQ,317.0,45.2,720.0,RFn,1980.0,864.0,Gd,7200.0,60.0,0.0,0.0,8.0,5.0,864.0,101.6,1950.0,2002.0,129000
951,965.0,0.0,3.0,No,641.0,BLQ,187.0,45.2,300.0,Unf,1979.0,965.0,TA,7800.0,60.0,0.0,0.0,5.0,5.0,828.0,169.8,1965.0,1965.0,119900
952,768.0,0.0,2.0,Av,660.0,Unf,108.0,45.2,396.0,Fin,1974.0,768.0,TA,7200.0,60.0,0.0,0.0,8.0,5.0,768.0,125.0,1972.0,2003.0,133900
953,1168.0,800.0,3.2,Av,562.0,Rec,29.0,0.0,530.0,RFn,1969.0,1968.0,TA,11075.0,84.4,232.0,189.0,4.0,5.0,784.0,41.6,1969.0,1969.0,172000
954,980.0,0.0,4.0,Gd,945.0,BLQ,0.0,22.4,0.0,None,1977.2,980.0,TA,9400.0,35.0,250.0,0.0,5.0,6.0,945.0,239.6,1975.0,1975.0,127500
955,979.0,979.0,4.0,No,484.0,Rec,495.0,27.2,492.0,Unf,1946.0,1958.0,TA,7136.0,82.0,423.0,0.0,6.0,6.0,979.0,164.8,1946.0,1950.0,145000
956,561.0,668.0,2.0,No,285.0,ALQ,276.0,0.0,462.0,Fin,1980.0,1229.0,TA,1300.0,24.0,0.0,0.0,6.0,6.0,561.0,130.8,1980.0,1980.0,124000
957,1057.0,0.0,3.0,No,417.0,Rec,640.0,45.2,576.0,Fin,1977.0,1057.0,TA,7420.0,70.0,0.0,0.0,5.0,5.0,1057.0,121.6,1962.0,1962.0,132000
958,1337.0,0.0,3.0,Mn,699.0,GLQ,638.0,0.0,531.0,RFn,2003.0,1337.0,Gd,8450.0,65.0,0.0,39.0,5.0,7.0,1337.0,51.0,2003.0,2003.0,185000
959,696.0,720.0,3.0,No,604.0,ALQ,92.0,0.0,484.0,Unf,1999.0,1416.0,Gd,2572.0,24.0,0.0,44.0,5.0,7.0,696.0,130.8,1999.0,1999.0,155000
960,858.0,0.0,2.0,Gd,696.0,BLQ,162.0,45.2,0.0,None,1969.6,858.0,TA,7207.0,50.0,0.0,0.0,7.0,5.0,858.0,117.0,1958.0,2008.0,116500
961,1542.0,1330.0,4.0,No,896.0,ALQ,434.0,53.6,619.0,Fin,1977.0,2872.0,TA,12227.0,95.0,424.0,282.0,7.0,6.0,1330.0,550.0,1977.0,1995.0,272000
962,804.0,744.0,3.0,No,556.0,None,248.0,0.0,440.0,Unf,1976.0,1548.0,Gd,2308.0,24.0,0.0,0.0,6.0,6.0,804.0,130.8,1976.0,1976.0,155000
963,1800.0,0.0,2.0,No,0.0,Unf,1800.0,0.0,702.0,Fin,2007.0,1800.0,Ex,11923.0,122.0,0.0,136.0,5.0,9.0,1800.0,130.4,2007.0,2007.0,239000
964,824.0,1070.0,4.0,No,624.0,GLQ,193.0,0.0,510.0,RFn,2002.0,1894.0,Gd,11316.0,80.0,44.0,40.0,5.0,7.0,817.0,41.6,2002.0,2003.0,214900
965,783.0,701.0,3.0,No,0.0,GLQ,783.0,46.8,393.0,Fin,2005.0,1484.0,Gd,10237.0,65.0,0.0,72.0,5.0,6.0,783.0,57.6,2005.0,2007.0,178900
966,976.0,332.0,2.0,No,428.0,Rec,300.0,54.0,256.0,Unf,1940.0,1308.0,TA,9600.0,130.0,0.0,70.0,7.0,5.0,728.0,68.4,1940.0,1950.0,160000
967,1098.0,0.0,3.0,No,902.0,ALQ,196.0,45.2,260.0,Unf,1955.0,1098.0,TA,7390.0,64.0,151.0,0.0,7.0,5.0,1098.0,106.6,1955.0,1955.0,135000
968,600.0,269.0,2.2,No,0.0,Unf,600.0,50.0,0.0,None,1956.2,968.0,TA,5925.0,50.0,0.0,0.0,6.0,3.0,600.0,4.8,1910.0,1950.0,37900
969,1095.0,0.0,2.0,Gd,513.0,ALQ,75.0,0.0,264.0,Fin,1958.0,1095.0,TA,10382.0,75.0,105.0,0.0,5.0,6.0,588.0,6.6,1958.0,1958.0,140000
970,720.0,472.0,4.0,No,0.0,Unf,720.0,0.0,0.0,None,1948.6,1192.0,TA,10800.0,60.0,0.0,0.0,4.0,4.0,720.0,0.0,1949.0,1950.0,135000
971,764.0,862.0,2.0,No,567.0,GLQ,197.0,0.0,474.0,RFn,2003.0,1626.0,Gd,2268.0,36.0,106.0,27.0,5.0,7.0,764.0,130.8,2003.0,2004.0,173000
972,918.0,0.0,2.0,No,0.0,Unf,918.0,45.2,264.0,Unf,1979.0,918.0,TA,7892.0,55.0,0.0,0.0,5.0,6.0,918.0,42.0,1979.0,1979.0,99500
973,1428.0,0.0,3.0,No,0.0,Unf,1428.0,0.0,480.0,Fin,2007.0,1428.0,Gd,11639.0,95.0,114.2,120.0,5.0,7.0,1428.0,98.4,2007.0,2008.0,182000
974,1136.0,883.0,3.0,No,0.0,Unf,728.0,53.6,532.0,Unf,1997.0,2019.0,Gd,11414.0,60.0,0.0,135.0,8.0,7.0,728.0,0.0,1910.0,1993.0,167500
975,673.0,709.0,3.0,No,641.0,GLQ,32.0,0.0,490.0,Unf,2000.0,1382.0,Gd,2651.0,29.8,0.0,50.0,5.0,7.0,673.0,130.8,2000.0,2000.0,165000
976,869.0,0.0,2.0,No,0.0,Unf,440.0,71.2,0.0,None,1945.2,869.0,Fa,5900.0,51.0,0.0,0.0,7.0,4.0,440.0,32.8,1923.0,1958.0,85500
977,1241.0,0.0,1.0,No,1106.0,GLQ,135.0,0.0,569.0,RFn,2007.0,1241.0,Gd,4274.0,35.0,175.8,116.0,5.0,7.0,1241.0,109.6,2006.0,2007.0,199900
978,894.0,0.0,3.0,No,552.0,ALQ,342.0,72.2,400.0,Unf,1999.0,894.0,TA,9450.0,68.0,0.0,0.0,5.0,4.0,894.0,116.4,1954.0,1954.0,110000
979,1121.0,0.0,3.0,No,651.0,Rec,470.0,31.6,480.0,Unf,1963.0,1121.0,TA,8816.0,80.0,0.0,80.0,6.0,5.0,1121.0,136.2,1963.0,1963.0,139000
980,999.0,0.0,3.0,Av,867.0,ALQ,77.0,0.0,588.0,RFn,1961.0,999.0,Ex,12122.0,83.2,210.0,76.0,9.0,7.0,944.0,202.6,1961.0,2007.0,178400
981,1276.0,1336.0,4.0,No,854.0,GLQ,371.0,0.0,676.0,Fin,1998.0,2612.0,Gd,12203.0,98.0,975.0,0.0,5.0,8.0,1225.0,260.6,1998.0,1999.0,336000
982,1266.0,0.0,2.0,Av,0.0,Unf,1266.0,0.0,388.0,Fin,2007.0,1266.0,Gd,3182.0,43.0,16.0,16.0,5.0,7.0,1266.0,99.0,2007.0,2007.0,159895
983,1149.0,1141.0,4.0,Mn,0.0,Unf,1128.0,53.6,779.0,Unf,2002.0,2290.0,Gd,11250.0,69.4,0.0,0.0,5.0,8.0,1128.0,66.4,2002.0,2002.0,255900
984,1302.0,432.0,4.0,None,0.0,None,0.0,0.0,539.0,Unf,1977.0,1734.0,Gd,10125.0,75.0,0.0,0.0,5.0,5.0,0.0,0.0,1977.0,1977.0,126000
985,1164.0,0.0,3.0,No,1040.0,ALQ,124.0,0.0,240.0,Unf,1950.0,1164.0,TA,10880.0,68.0,0.0,48.0,5.0,5.0,1164.0,93.2,1950.0,1950.0,125000
986,1001.0,634.0,2.0,No,0.0,Unf,485.0,0.0,255.0,Unf,1950.0,1635.0,Gd,5310.0,59.0,0.0,0.0,8.0,6.0,485.0,34.2,1910.0,2003.0,117000
987,1940.0,0.0,3.0,Av,1646.0,GLQ,284.0,0.0,606.0,Fin,2010.0,1940.0,Ex,10159.0,83.0,450.0,95.0,5.0,9.0,1930.0,113.8,2009.0,2010.0,395192
988,1118.0,912.0,4.0,No,156.0,LwQ,692.0,53.6,551.0,Fin,1976.0,2030.0,Gd,12046.0,80.2,298.0,224.0,6.0,6.0,848.0,70.4,1976.0,1976.0,195000
989,778.0,798.0,3.0,No,0.0,Unf,770.0,0.0,614.0,RFn,2006.0,1576.0,Gd,8125.0,65.0,0.0,50.0,5.0,7.0,770.0,40.0,2006.0,2006.0,197000
990,1407.0,985.0,3.0,No,1074.0,GLQ,322.0,77.6,870.0,Fin,1997.0,2392.0,Gd,9452.0,82.0,423.0,70.0,5.0,8.0,1396.0,96.0,1997.0,1998.0,348000
991,916.0,826.0,4.0,No,216.0,BLQ,700.0,29.0,424.0,Unf,1925.0,1742.0,Gd,17671.0,121.0,0.0,169.0,9.0,8.0,916.0,83.8,1882.0,1986.0,168000
992,1020.0,831.0,3.0,Gd,536.0,BLQ,169.0,0.0,440.0,RFn,1964.0,1851.0,Gd,9760.0,80.0,340.0,42.0,8.0,6.0,822.0,66.4,1964.0,1993.0,187000
993,750.0,750.0,3.0,No,0.0,Unf,750.0,0.0,564.0,RFn,2005.0,1500.0,Gd,8846.0,68.0,0.0,35.0,5.0,6.0,750.0,52.8,2005.0,2006.0,173900
994,1718.0,0.0,3.0,Gd,1172.0,GLQ,528.0,0.0,786.0,Fin,2008.0,1718.0,Ex,12456.0,96.0,230.0,48.0,5.0,10.0,1700.0,216.0,2006.0,2007.0,337500
995,774.0,456.0,3.0,No,384.0,ALQ,363.0,48.8,305.0,Unf,1946.0,1230.0,TA,4712.0,51.0,0.0,57.0,7.0,4.0,747.0,89.6,1946.0,1950.0,121600
996,1050.0,0.0,3.0,No,915.0,Rec,135.0,0.0,368.0,Unf,1961.0,1050.0,TA,10659.0,86.0,0.0,319.0,6.0,5.0,1050.0,0.0,1961.0,1961.0,136500
997,1442.0,0.0,2.0,No,0.0,Unf,1442.0,0.0,615.0,RFn,1970.0,1442.0,TA,11717.0,86.4,571.0,0.0,6.0,6.0,1442.0,98.4,1970.0,1970.0,185000
998,1077.0,0.0,3.0,No,0.0,Unf,1007.0,72.2,210.0,Unf,1922.0,1077.0,TA,9786.0,60.0,0.0,100.0,4.0,3.0,1007.0,79.4,1922.0,1950.0,91000
999,1208.0,0.0,2.0,Av,686.0,GLQ,501.0,45.2,632.0,RFn,2006.0,1208.0,Gd,6762.0,64.0,24.0,61.0,5.0,7.0,1187.0,118.6,2006.0,2006.0,206000
1000,944.0,0.0,2.0,None,0.0,None,0.0,22.4,528.0,Unf,1956.0,944.0,Fa,10206.0,74.0,0.0,0.0,3.0,3.0,0.0,6.6,1952.0,1952.0,82000
1001,691.0,0.0,2.0,No,0.0,Unf,691.0,71.2,216.0,Unf,1920.0,691.0,Ex,5400.0,60.0,0.0,20.0,6.0,5.0,691.0,32.8,1920.0,1950.0,86000
1002,1574.0,0.0,3.0,No,24.0,GLQ,1550.0,0.0,824.0,RFn,2006.0,1574.0,Gd,11957.0,75.0,53.0,104.0,5.0,8.0,1574.0,98.4,2006.0,2006.0,232000
1003,1680.0,0.0,4.0,No,0.0,Unf,1680.0,0.0,528.0,Unf,1976.0,1680.0,TA,11500.0,89.2,164.0,0.0,6.0,5.0,1680.0,101.6,1976.0,1976.0,136905
1004,1504.0,0.0,1.0,No,16.0,GLQ,1330.0,0.0,457.0,Fin,2005.0,1504.0,Gd,3182.0,43.0,16.0,0.0,5.0,7.0,1346.0,99.0,2005.0,2006.0,181000
1005,985.0,0.0,3.0,Av,595.0,GLQ,390.0,0.0,328.0,Unf,1977.0,985.0,TA,8385.0,65.0,220.0,0.0,8.0,5.0,985.0,154.4,1977.0,1977.0,149900
1006,1657.0,0.0,3.0,No,1237.0,LwQ,420.0,0.0,484.0,Unf,1970.0,1657.0,TA,12155.0,95.6,0.0,0.0,3.0,6.0,1657.0,186.0,1970.0,1970.0,163500
1007,546.0,551.6,3.0,No,273.0,BLQ,0.0,0.0,286.0,RFn,1970.0,1092.0,TA,2217.0,21.0,0.0,0.0,4.0,4.0,546.0,130.8,1970.0,1970.0,88000
1008,1710.0,0.0,3.0,Mn,0.0,Unf,1710.0,0.0,550.0,Unf,2004.0,1710.0,Gd,12118.0,43.0,108.0,48.0,5.0,7.0,1710.0,66.4,2004.0,2005.0,240000
1009,1008.0,0.0,4.0,No,0.0,Unf,1008.0,138.0,0.0,None,1940.6,1522.0,TA,6000.0,60.0,0.0,0.0,5.0,5.0,1008.0,34.2,1926.0,1950.0,102000
1010,720.0,551.0,3.2,No,0.0,Unf,720.0,29.0,312.0,Fin,1948.0,1271.0,TA,21286.0,115.0,0.0,0.0,5.0,5.0,720.0,58.4,1948.0,1950.0,135000
1011,1664.0,0.0,4.0,None,0.0,None,0.0,22.4,0.0,None,1963.8,1664.0,TA,9825.0,75.0,0.0,0.0,5.0,5.0,0.0,39.2,1965.0,1965.0,100000
1012,900.0,602.0,3.0,No,0.0,Unf,602.0,0.0,180.0,Unf,1923.0,1502.0,Gd,10592.0,55.0,0.0,0.0,7.0,6.0,602.0,0.0,1923.0,1996.0,165000
1013,1022.0,0.0,2.0,No,247.0,Unf,310.0,226.0,280.0,Unf,1956.0,1022.0,TA,7200.0,60.0,0.0,30.0,4.0,5.0,1022.0,136.8,1910.0,2006.0,85000
1014,1082.0,0.0,2.0,No,336.0,BLQ,746.0,0.0,240.0,Unf,1948.0,1082.0,TA,11664.0,60.0,206.0,130.0,5.0,6.0,1082.0,155.6,1948.0,1950.0,119200
1015,810.0,855.0,3.0,No,643.0,GLQ,167.0,48.8,528.0,Fin,2001.0,1665.0,Gd,8400.0,70.0,0.0,45.0,6.0,8.0,810.0,117.6,2001.0,2001.0,227000
1016,1504.0,0.0,3.0,Gd,690.0,GLQ,814.0,0.0,478.0,Fin,1996.0,1504.0,Gd,11883.0,73.0,196.0,66.0,5.0,7.0,1504.0,174.8,1996.0,1996.0,203000
